Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,5dpf_1 Spectral Count,5dpf_2 Spectral Count,5dpf_1 Unique Spectral Count,5dpf_2 Unique Spectral Count,5dpf_1 Total Spectral Count,5dpf_2 Total Spectral Count,5dpf_1 Intensity,5dpf_2 Intensity,Indistinguishable Proteins
sp|Q4VBI7|STX18_DANRE,Q4VBI7,STX18_DANRE,stx18,314,Danio rerio,2:Experimental evidence at transcript level,Syntaxin-18,1,0.999,4,4,4,4,2,2,2,2,2,2,86176800,15895716,
sp|Q4VBS4|MAP12_DANRE,Q4VBS4,MAP12_DANRE,metap1d,338,Danio rerio,2:Experimental evidence at transcript level,"Methionine aminopeptidase 1D, mitochondrial",0.9998,0.9982,3,3,3,3,3,0,3,0,3,0,156018832,0,
sp|Q4VBT1|FA1B1_DANRE,Q4VBT1,FA1B1_DANRE,fabp1b.1,128,Danio rerio,2:Experimental evidence at transcript level,Fatty acid binding protein 1-B.1,1,0.999,7,274,274,274,135,139,135,139,135,139,101262344000,70010765000,
sp|Q4VBV9|NIT2_DANRE,Q4VBV9,NIT2_DANRE,nit2,277,Danio rerio,2:Experimental evidence at transcript level,Omega-amidase NIT2,1,0.999,18,64,64,64,38,26,38,26,38,26,5295004700,2805234180,
sp|Q4VBW0|MTX3_DANRE,Q4VBW0,MTX3_DANRE,mtx3,313,Danio rerio,2:Experimental evidence at transcript level,Metaxin-3,0.5437,0.976,1,2,2,2,1,1,1,1,1,1,10620448,12266734,
sp|Q4VSN1|DUSTY_DANRE,Q4VSN1,DUSTY_DANRE,dstyk,885,Danio rerio,2:Experimental evidence at transcript level,Dual serine/threonine and tyrosine protein kinase,0.8811,0.9833,1,1,1,1,1,0,1,0,1,0,173921.52,0,
sp|Q502D1|GLOD5_DANRE,Q502D1,GLOD5_DANRE,glod5,163,Danio rerio,2:Experimental evidence at transcript level,Glyoxalase domain-containing protein 5,1,0.999,4,21,21,21,12,9,12,9,12,9,1660578560,1125949180,
sp|Q502G5|CA050_DANRE,Q502G5,CA050_DANRE,zgc:112255,189,Danio rerio,2:Experimental evidence at transcript level,Uncharacterized protein C1orf50 homolog,1,0.9989,5,9,9,9,5,4,5,4,5,4,115051160,53032512,
sp|Q502H1|AAMDC_DANRE,Q502H1,AAMDC_DANRE,aamdc,122,Danio rerio,2:Experimental evidence at transcript level,Mth938 domain-containing protein,0.7643,0.991,1,2,2,2,1,1,1,1,1,1,37986352,12416376,
sp|Q502I9|FCHO2_DANRE,Q502I9,FCHO2_DANRE,fcho2,848,Danio rerio,2:Experimental evidence at transcript level,F-BAR domain only protein 2,1,0.999,10,17,15,17,13,4,12,3,13,4,564876990,312330496,
sp|Q502J0|PCAT2_DANRE,Q502J0,PCAT2_DANRE,lpcat2,529,Danio rerio,2:Experimental evidence at transcript level,Lysophosphatidylcholine acyltransferase 2,1,0.9989,4,5,5,5,3,2,3,2,3,2,132033984,54763552,
sp|Q502J7|DCTN6_DANRE,Q502J7,DCTN6_DANRE,dctn6,195,Danio rerio,2:Experimental evidence at transcript level,Dynactin subunit 6,0.9996,0.9989,3,6,6,6,3,3,3,3,3,3,280716896,165308464,
sp|Q502K2|SAMH1_DANRE,Q502K2,SAMH1_DANRE,samhd1,622,Danio rerio,2:Experimental evidence at transcript level,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,1,0.999,3,4,4,4,3,1,3,1,3,1,54687532,25080304,
sp|Q502K3|ANR52_DANRE,Q502K3,ANR52_DANRE,ankrd52,1071,Danio rerio,2:Experimental evidence at transcript level,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C,0.9383,0.9981,2,3,3,3,3,0,3,0,3,0,81301376,0,
sp|Q502K9|SELT2_DANRE,Q502K9,SELT2_DANRE,selenot2,210,Danio rerio,2:Experimental evidence at transcript level,Selenoprotein T2,0.3998,0.9578,1,2,2,2,1,1,1,1,1,1,55810984,49829200,
sp|Q502L2|PGAM5_DANRE,Q502L2,PGAM5_DANRE,pgam5,289,Danio rerio,2:Experimental evidence at transcript level,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",1,0.999,6,10,10,10,4,6,4,6,4,6,317753504,390795168,
sp|Q502M5|EDC3_DANRE,Q502M5,EDC3_DANRE,edc3,507,Danio rerio,1:Experimental evidence at protein level,Enhancer of mRNA-decapping protein 3,0.9989,0.9984,3,4,4,4,3,1,3,1,3,1,143840528,0,
sp|Q503C8|NUDC1_DANRE,Q503C8,NUDC1_DANRE,nudcd1,585,Danio rerio,2:Experimental evidence at transcript level,NudC domain-containing protein 1,1,0.999,14,26,26,26,16,10,16,10,16,10,964721660,8349911000,
sp|Q503E1|INT11_DANRE,Q503E1,INT11_DANRE,cpsf3l,598,Danio rerio,2:Experimental evidence at transcript level,Integrator complex subunit 11,1,0.9989,11,17,17,17,12,5,12,5,12,5,1594042110,510953760,
sp|Q503E9|IMA6_DANRE,Q503E9,IMA6_DANRE,kpna5,539,Danio rerio,2:Experimental evidence at transcript level,Importin subunit alpha-6,1,0.999,6,10,10,10,6,4,6,4,6,4,245877680,185017376,
sp|Q503I8|NGLY1_DANRE,Q503I8,NGLY1_DANRE,ngly1,644,Danio rerio,2:Experimental evidence at transcript level,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,1,0.999,9,17,17,17,11,6,11,6,11,6,907822400,551473220,
sp|Q503K9|S100Z_DANRE,Q503K9,S100Z_DANRE,s100z,99,Danio rerio,1:Experimental evidence at protein level,Protein S100-Z,0.9633,0.9989,1,1,1,1,1,0,1,0,1,0,8488434,0,
sp|Q503L4|IAH1_DANRE,Q503L4,IAH1_DANRE,iah1,238,Danio rerio,2:Experimental evidence at transcript level,Isoamyl acetate-hydrolyzing esterase 1 homolog,1,0.999,6,14,14,14,8,6,8,6,8,6,464281536,284680832,
sp|Q503L9|NXN_DANRE,Q503L9,NXN_DANRE,nxn,418,Danio rerio,2:Experimental evidence at transcript level,Nucleoredoxin,1,0.999,6,18,18,18,10,8,10,8,10,8,788058690,509920448,
sp|Q503P2|NIP7_DANRE,Q503P2,NIP7_DANRE,nip7,180,Danio rerio,2:Experimental evidence at transcript level,60S ribosome subunit biogenesis protein NIP7 homolog,1,0.999,8,14,14,14,9,5,9,5,9,5,296837184,166164944,
sp|Q503S6|LTOR3_DANRE,Q503S6,LTOR3_DANRE,lamtor3,124,Danio rerio,2:Experimental evidence at transcript level,Ragulator complex protein LAMTOR3,1,0.999,3,9,9,9,6,3,6,3,6,3,405793344,255939584,
sp|Q503U0|LMO3_DANRE,Q503U0,LMO3_DANRE,lmo3,145,Danio rerio,2:Experimental evidence at transcript level,LIM domain only protein 3,0.9999,0.9987,4,7,0,7,3,4,0,0,3,4,126276432,781438210,sp|Q8JFQ2|RBTN1_DANRE
sp|Q503U3|MFFA_DANRE,Q503U3,MFFA_DANRE,zgc:110130,275,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial fission factor homolog A,0.879,0.996,1,2,2,2,1,1,1,1,1,1,34914156,13634725,
sp|Q503V0|CHMP6_DANRE,Q503V0,CHMP6_DANRE,chmp6,206,Danio rerio,2:Experimental evidence at transcript level,Charged multivesicular body protein 6,1,0.999,14,47,47,47,27,20,27,20,27,20,11412018200,1897243780,
sp|Q503V9|ENDUB_DANRE,Q503V9,ENDUB_DANRE,endoub,282,Danio rerio,2:Experimental evidence at transcript level,Uridylate-specific endoribonuclease B,1,0.999,10,26,26,26,15,11,15,11,15,11,3541500160,2075037060,
sp|Q503W7|ATD1B_DANRE,Q503W7,ATD1B_DANRE,atad1b,362,Danio rerio,2:Experimental evidence at transcript level,Outer mitochondrial transmembrane helix translocase,0.8586,0.9952,1,3,0,3,2,1,0,0,2,1,1287747,0,sp|Q7ZZ25|ATD1A_DANRE
sp|Q503Y4|OVCA2_DANRE,Q503Y4,OVCA2_DANRE,ovca2,227,Danio rerio,2:Experimental evidence at transcript level,Esterase OVCA2,0.9806,0.999,2,2,2,2,2,0,2,0,2,0,59189984,0,
sp|Q503Y7|PIN4_DANRE,Q503Y7,PIN4_DANRE,pin4,128,Danio rerio,2:Experimental evidence at transcript level,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4,1,0.9989,4,8,8,8,6,2,6,2,6,2,373358304,141588480,
sp|Q504A5|TPMT_DANRE,Q504A5,TPMT_DANRE,tpmt,232,Danio rerio,2:Experimental evidence at transcript level,Probable thiopurine S-methyltransferase,1,0.999,12,36,36,36,24,12,24,12,24,12,2072465920,947554750,
sp|Q504J1|CASPB_DANRE,Q504J1,CASPB_DANRE,caspb,404,Danio rerio,1:Experimental evidence at protein level,Caspase b,1,0.999,20,78,74,78,42,36,40,34,42,36,6252383700,4558572000,
sp|Q52PJ5|DPYL3_DANRE,Q52PJ5,DPYL3_DANRE,dpysl3,567,Danio rerio,2:Experimental evidence at transcript level,Dihydropyrimidinase-related protein 3,1,0.999,35,277,277,277,153,124,153,124,153,124,32153298900,29394276400,
sp|Q561X9|DHRS6_DANRE,Q561X9,DHRS6_DANRE,bdh2,245,Danio rerio,2:Experimental evidence at transcript level,Dehydrogenase/reductase SDR family member 6,1,0.999,18,83,83,83,45,38,45,38,45,38,5906847700,4007689470,
sp|Q561Y0|DAA10_DANRE,Q561Y0,DAA10_DANRE,dnaaf10,358,Danio rerio,2:Experimental evidence at transcript level,Dynein axonemal assembly factor 10,1,0.9988,8,11,11,11,9,2,9,2,9,2,202203120,30565332,
sp|Q566N0|ENPP4_DANRE,Q566N0,ENPP4_DANRE,enpp4,459,Danio rerio,2:Experimental evidence at transcript level,Bis(5'-adenosyl)-triphosphatase enpp4,0.9975,0.9977,3,3,3,3,2,1,2,1,2,1,74592056,574189.25,
sp|Q566S6|DRS7B_DANRE,Q566S6,DRS7B_DANRE,dhrs7b,309,Danio rerio,2:Experimental evidence at transcript level,Dehydrogenase/reductase SDR family member 7B,0.6569,0.9849,1,1,1,1,1,0,1,0,1,0,9289675,0,
sp|Q566U4|KFA_DANRE,Q566U4,KFA_DANRE,afmid,293,Danio rerio,2:Experimental evidence at transcript level,Kynurenine formamidase,1,0.999,8,15,15,15,9,6,9,6,9,6,858161920,646842750,
sp|Q566V0|ARCH_DANRE,Q566V0,ARCH_DANRE,zbtb8os,162,Danio rerio,2:Experimental evidence at transcript level,Protein archease,1,0.999,8,30,30,30,16,14,16,14,16,14,1956923780,1257422340,
sp|Q566W7|SNX30_DANRE,Q566W7,SNX30_DANRE,snx30,430,Danio rerio,2:Experimental evidence at transcript level,Sorting nexin-30,0.9999,0.999,3,5,5,5,3,2,3,2,3,2,174056944,21476296,
sp|Q566Y8|MGN_DANRE,Q566Y8,MGN_DANRE,magoh,147,Danio rerio,2:Experimental evidence at transcript level,Protein mago nashi homolog,1,0.999,14,88,88,88,49,39,49,39,49,39,8687920100,5363322900,
sp|Q567B1|OTU1_DANRE,Q567B1,OTU1_DANRE,yod1,301,Danio rerio,2:Experimental evidence at transcript level,Ubiquitin thioesterase OTU1,1,0.999,8,19,19,19,11,8,11,8,11,8,1210187780,491649952,
sp|Q567E6|CQ10B_DANRE,Q567E6,CQ10B_DANRE,coq10b,238,Danio rerio,2:Experimental evidence at transcript level,"Coenzyme Q-binding protein COQ10 homolog B, mitochondrial",0.925,0.9976,1,1,1,1,1,0,1,0,1,0,14369796,0,
sp|Q567G2|WDR73_DANRE,Q567G2,WDR73_DANRE,wdr73,376,Danio rerio,2:Experimental evidence at transcript level,WD repeat-containing protein 73,0.6866,0.9868,1,1,1,1,1,0,1,0,1,0,3444829,0,
sp|Q567V6|EIF3K_DANRE,Q567V6,EIF3K_DANRE,eif3k,219,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit K,1,0.999,13,46,46,46,26,20,26,20,26,20,3906053890,2480265220,
sp|Q567W6|DPH1_DANRE,Q567W6,DPH1_DANRE,dph1,381,Danio rerio,2:Experimental evidence at transcript level,2-(3-amino-3-carboxypropyl)histidine synthase subunit 1,1,0.9988,3,5,5,5,3,2,3,2,3,2,216856496,129251096,
sp|Q567Z6|CRIPT_DANRE,Q567Z6,CRIPT_DANRE,cript,101,Danio rerio,3:Protein inferred from homology,Cysteine-rich PDZ-binding protein,0.967,0.999,2,2,2,2,2,0,2,0,2,0,35002100,0,
sp|Q567Z7|BUD31_DANRE,Q567Z7,BUD31_DANRE,bud31,144,Danio rerio,2:Experimental evidence at transcript level,Protein BUD31 homolog,1,0.9989,6,10,10,10,5,5,5,5,5,5,310459232,171044528,
sp|Q568D5|BABA2_DANRE,Q568D5,BABA2_DANRE,babam2,386,Danio rerio,1:Experimental evidence at protein level,BRISC and BRCA1-A complex member 2,1,0.9989,4,4,4,4,4,0,4,0,4,0,133734528,0,
sp|Q568F6|PURA2_DANRE,Q568F6,PURA2_DANRE,adss2,455,Danio rerio,2:Experimental evidence at transcript level,Adenylosuccinate synthetase isozyme 2,1,0.999,26,62,62,77,29,33,29,33,39,38,2875689470,3368820990,
sp|Q568K2|PP1RB_DANRE,Q568K2,PP1RB_DANRE,ppp1r11,122,Danio rerio,1:Experimental evidence at protein level,E3 ubiquitin-protein ligase PPP1R11,1,0.999,3,8,8,8,5,3,5,3,5,3,572700930,393236960,
sp|Q568K5|NAA40_DANRE,Q568K5,NAA40_DANRE,naa40,237,Danio rerio,2:Experimental evidence at transcript level,N-alpha-acetyltransferase 40,1,0.999,3,8,8,8,4,4,4,4,4,4,132350608,174885904,
sp|Q568K9|FA50A_DANRE,Q568K9,FA50A_DANRE,fam50a,341,Danio rerio,2:Experimental evidence at transcript level,Protein FAM50A,1,0.999,7,21,21,21,13,8,13,8,13,8,1170607620,786044610,
sp|Q568L5|A1A1B_DANRE,Q568L5,A1A1B_DANRE,akr1a1b,324,Danio rerio,2:Experimental evidence at transcript level,Aldo-keto reductase family 1 member A1-B,1,0.999,30,168,168,168,85,83,85,83,85,83,15858980900,12552463400,
sp|Q568M3|CRLF3_DANRE,Q568M3,CRLF3_DANRE,crlf3,444,Danio rerio,2:Experimental evidence at transcript level,Cytokine receptor-like factor 3,1,0.999,4,6,6,6,5,1,5,1,5,1,137717424,26461574,
sp|Q568N4|T10B_DANRE,Q568N4,T10B_DANRE,timm10b,202,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial import inner membrane translocase subunit Tim10 B,0.6879,0.9869,1,2,2,2,1,1,1,1,1,1,0,0,
sp|Q568P1|MESH1_DANRE,Q568P1,MESH1_DANRE,hddc3,180,Danio rerio,2:Experimental evidence at transcript level,"Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1",1,0.999,9,33,33,33,19,14,19,14,19,14,3530085120,3016502530,
sp|Q568T4|HIKES_DANRE,Q568T4,HIKES_DANRE,hikeshi,197,Danio rerio,2:Experimental evidence at transcript level,Protein Hikeshi,0.9972,0.9988,2,2,2,2,1,1,1,1,1,1,19735306,325506432,
sp|Q568V3|FBX50_DANRE,Q568V3,FBX50_DANRE,nccrp1,237,Danio rerio,2:Experimental evidence at transcript level,F-box only protein 50,1,0.999,14,89,89,89,48,41,48,41,48,41,11864707100,9635696600,
sp|Q568W0|SELW_DANRE,Q568W0,SELW_DANRE,selenow,86,Danio rerio,3:Protein inferred from homology,Selenoprotein W,1,0.999,4,18,18,18,8,10,8,10,8,10,582115260,405429152,
sp|Q56A35|ARP2B_DANRE,Q56A35,ARP2B_DANRE,actr2b,394,Danio rerio,2:Experimental evidence at transcript level,Actin-related protein 2-B,1,0.999,27,15,15,157,10,5,10,5,85,72,1159793410,530245664,
sp|Q56A55|MITOS_DANRE,Q56A55,MITOS_DANRE,abcb8,714,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial potassium channel ATP-binding subunit,0.6682,0.973,2,2,2,2,1,1,1,1,1,1,34335020,10677111,
sp|Q58EB4|HIBCH_DANRE,Q58EB4,HIBCH_DANRE,hibch,382,Danio rerio,2:Experimental evidence at transcript level,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",1,0.999,19,105,105,105,54,51,54,51,54,51,8048840200,6091421700,
sp|Q58ED9|NAA20_DANRE,Q58ED9,NAA20_DANRE,naa20,178,Danio rerio,2:Experimental evidence at transcript level,N-alpha-acetyltransferase 20,1,0.999,5,5,5,5,4,1,4,1,4,1,128516688,8275275,
sp|Q58EE9|GFAP_DANRE,Q58EE9,GFAP_DANRE,gfap,444,Danio rerio,1:Experimental evidence at protein level,Glial fibrillary acidic protein,1,0.999,36,113,105,220,53,60,47,58,107,113,26566807600,52715848000,
sp|Q58EG2|ERLN1_DANRE,Q58EG2,ERLN1_DANRE,erlin1,342,Danio rerio,2:Experimental evidence at transcript level,Erlin-1,0.9998,0.999,3,6,6,6,4,2,4,2,4,2,491568480,349620256,
sp|Q58EG3|NECT3_DANRE,Q58EG3,NECT3_DANRE,nectin3,574,Danio rerio,2:Experimental evidence at transcript level,Nectin-3-like protein,0.8557,0.9951,2,2,2,2,2,0,2,0,2,0,76194848,0,
sp|Q58EJ9|MARC1_DANRE,Q58EJ9,MARC1_DANRE,mtarc1,325,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial amidoxime-reducing component 1,1,0.999,8,16,16,16,8,8,8,8,8,8,677510270,851088450,
sp|Q58EK3|PLCX3_DANRE,Q58EK3,PLCX3_DANRE,plcxd3,322,Danio rerio,2:Experimental evidence at transcript level,PI-PLC X domain-containing protein 3,0.9614,0.9988,1,1,1,1,1,0,1,0,1,0,30699440,0,
sp|Q58EL2|NACHO_DANRE,Q58EL2,NACHO_DANRE,tmem35a,160,Danio rerio,2:Experimental evidence at transcript level,Novel acetylcholine receptor chaperone,0.9996,0.9989,3,6,6,6,3,3,3,3,3,3,393836544,215801056,
sp|Q58EM4|ARMT1_DANRE,Q58EM4,ARMT1_DANRE,armt1,448,Danio rerio,2:Experimental evidence at transcript level,Damage-control phosphatase ARMT1,1,0.999,9,11,11,11,9,2,9,2,9,2,507527360,59030376,
sp|Q5BJA5|H2B1_DANRE,Q5BJA5,H2B1_DANRE,zgc:112234,124,Danio rerio,2:Experimental evidence at transcript level,Histone H2B 1/2,1,0.999,17,375,0,375,195,180,0,0,195,180,149513077000,108877930000,sp|Q6PC60|H2B3_DANRE
sp|Q5BJI7|SMY2A_DANRE,Q5BJI7,SMY2A_DANRE,smyd2a,435,Danio rerio,2:Experimental evidence at transcript level,N-lysine methyltransferase SMYD2-A,1,0.999,14,30,30,30,17,13,17,13,17,13,1031494340,490743232,
sp|Q5BJI9|SPCS2_DANRE,Q5BJI9,SPCS2_DANRE,spcs2,201,Danio rerio,2:Experimental evidence at transcript level,Signal peptidase complex subunit 2,1,0.999,11,27,27,27,13,14,13,14,13,14,1603905660,1339155710,
sp|Q5BJJ5|HDHD2_DANRE,Q5BJJ5,HDHD2_DANRE,hdhd2,262,Danio rerio,2:Experimental evidence at transcript level,Haloacid dehalogenase-like hydrolase domain-containing protein 2,1,0.9975,6,13,13,13,6,7,6,7,6,7,987596030,527549632,
sp|Q5BJJ6|MAT2B_DANRE,Q5BJJ6,MAT2B_DANRE,mat2b,323,Danio rerio,2:Experimental evidence at transcript level,Methionine adenosyltransferase 2 subunit beta,1,0.999,8,15,15,15,8,7,8,7,8,7,5649844700,2266599420,
sp|Q5BJJ7|BCCIP_DANRE,Q5BJJ7,BCCIP_DANRE,bccip,301,Danio rerio,2:Experimental evidence at transcript level,Protein BCCIP homolog,1,0.999,9,22,22,22,13,9,13,9,13,9,1124910080,525527552,
sp|Q5BKW7|ENPP6_DANRE,Q5BKW7,ENPP6_DANRE,enpp6,438,Danio rerio,2:Experimental evidence at transcript level,Glycerophosphocholine cholinephosphodiesterase ENPP6,1,0.999,3,9,9,9,6,3,6,3,6,3,210405024,103663336,
sp|Q5BKW9|ASGL1_DANRE,Q5BKW9,ASGL1_DANRE,asrgl1,310,Danio rerio,2:Experimental evidence at transcript level,Isoaspartyl peptidase/L-asparaginase,1,0.999,19,50,50,50,28,22,28,22,28,22,1883041410,1960767360,
sp|Q5BL28|DS7CB_DANRE,Q5BL28,DS7CB_DANRE,dhrs7cb,318,Danio rerio,2:Experimental evidence at transcript level,Dehydrogenase/reductase SDR family member 7C-B,0.8517,0.9768,2,2,2,2,2,0,2,0,2,0,22661894,0,
sp|Q5BL31|ILRUN_DANRE,Q5BL31,ILRUN_DANRE,ilrun,283,Danio rerio,2:Experimental evidence at transcript level,Protein ILRUN,0.984,0.999,1,2,2,2,2,0,2,0,2,0,37870780,0,
sp|Q5BLD8|MT21A_DANRE,Q5BLD8,MT21A_DANRE,mettl21a,218,Danio rerio,2:Experimental evidence at transcript level,Protein N-lysine methyltransferase METTL21A,0.9597,0.9988,1,1,1,1,0,1,0,1,0,1,0,1378568.1,
sp|Q5BLE8|RETST_DANRE,Q5BLE8,RETST_DANRE,retsat,607,Danio rerio,1:Experimental evidence at protein level,"All-trans-retinol 13,14-reductase",1,0.999,18,34,34,34,19,15,19,15,19,15,1474492930,808772100,
sp|Q5BLF0|NMD3_DANRE,Q5BLF0,NMD3_DANRE,nmd3,505,Danio rerio,2:Experimental evidence at transcript level,60S ribosomal export protein NMD3,0.9999,0.999,4,8,8,8,3,5,3,5,3,5,224515360,242152624,
sp|Q5CZP2|HSF4_DANRE,Q5CZP2,HSF4_DANRE,hsf4,441,Danio rerio,2:Experimental evidence at transcript level,Heat shock factor protein 4,0.7609,0.9909,1,1,1,1,1,0,1,0,1,0,20986628,0,
sp|Q5CZR5|AEP1_DANRE,Q5CZR5,AEP1_DANRE,aep1,315,Danio rerio,1:Experimental evidence at protein level,Aerolysin-like protein,1,0.999,15,212,212,212,119,93,119,93,119,93,45527572000,27022366700,
sp|Q5CZV0|TM182_DANRE,Q5CZV0,TM182_DANRE,tmem182a,248,Danio rerio,2:Experimental evidence at transcript level,Transmembrane protein 182,1,0.999,3,10,10,10,4,6,4,6,4,6,948280320,504016640,
sp|Q5D013|EFMT2_DANRE,Q5D013,EFMT2_DANRE,eef1akmt2,233,Danio rerio,2:Experimental evidence at transcript level,EEF1A lysine methyltransferase 2,0.9459,0.9983,1,1,1,1,1,0,1,0,1,0,25946566,0,
sp|Q5D014|NATD1_DANRE,Q5D014,NATD1_DANRE,natd1,110,Danio rerio,3:Protein inferred from homology,Protein NATD1,0.9998,0.9978,3,4,4,4,2,2,2,2,2,2,42794012,28450054,
sp|Q5D018|RBM8A_DANRE,Q5D018,RBM8A_DANRE,rbm8a,174,Danio rerio,2:Experimental evidence at transcript level,RNA-binding protein 8A,1,0.999,12,94,94,94,48,46,48,46,48,46,11211585500,8161382900,
sp|Q5EAR5|TRPT1_DANRE,Q5EAR5,TRPT1_DANRE,trpt1,225,Danio rerio,2:Experimental evidence at transcript level,tRNA 2'-phosphotransferase 1,0.9906,0.9933,3,3,3,3,3,0,3,0,3,0,358933728,0,
sp|Q5I0F6|KAP0_DANRE,Q5I0F6,KAP0_DANRE,prkar1aa,379,Danio rerio,1:Experimental evidence at protein level,cAMP-dependent protein kinase type I-alpha regulatory subunit,1,0.999,20,76,76,76,37,39,37,39,37,39,4625642000,3423548160,
sp|Q5M7Y0|CERT_DANRE,Q5M7Y0,CERT_DANRE,cert1,620,Danio rerio,1:Experimental evidence at protein level,Ceramide transfer protein,1,0.999,4,6,6,6,5,1,5,1,5,1,220358128,67432792,
sp|Q5M9P8|ARL6_DANRE,Q5M9P8,ARL6_DANRE,arl6,186,Danio rerio,2:Experimental evidence at transcript level,ADP-ribosylation factor-like protein 6,1,0.999,8,11,11,11,9,2,9,2,9,2,409618816,38584248,
sp|Q5MD89|VGFR3_DANRE,Q5MD89,VGFR3_DANRE,flt4,1357,Danio rerio,2:Experimental evidence at transcript level,Vascular endothelial growth factor receptor 3,0.9389,0.9981,2,1,1,8,0,1,0,1,4,4,0,1739932.5,
sp|Q5MJ86|G3P2_DANRE,Q5MJ86,G3P2_DANRE,gapdh-2,335,Danio rerio,2:Experimental evidence at transcript level,Glyceraldehyde-3-phosphate dehydrogenase 2,1,0.999,32,413,413,444,204,209,204,209,218,226,63148634000,52065624000,
sp|Q5NDE5|PMGT2_DANRE,Q5NDE5,PMGT2_DANRE,pomgnt2,578,Danio rerio,2:Experimental evidence at transcript level,"Protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2",0.981,0.9961,3,3,3,3,3,0,3,0,3,0,69423624,0,
sp|Q5PQY6|LONP2_DANRE,Q5PQY6,LONP2_DANRE,lonp2,840,Danio rerio,2:Experimental evidence at transcript level,"Lon protease homolog 2, peroxisomal",1,0.999,4,5,5,5,4,1,4,1,4,1,131632176,22499192,
sp|Q5PR34|CTR2_DANRE,Q5PR34,CTR2_DANRE,slc7a2,640,Danio rerio,2:Experimental evidence at transcript level,Cationic amino acid transporter 2,0.4428,0.9644,1,1,1,1,0,1,0,1,0,1,0,38046960,
sp|Q5PR67|EI3HB_DANRE,Q5PR67,EI3HB_DANRE,eif3hb,333,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit H-B,0.7501,0.9554,5,2,2,19,2,0,2,0,10,9,2787491840,0,
sp|Q5PR98|NDRG2_DANRE,Q5PR98,NDRG2_DANRE,ndrg2,368,Danio rerio,2:Experimental evidence at transcript level,Protein NDRG2,1,0.999,11,43,43,43,25,18,25,18,25,18,2869123580,2276286980,
sp|Q5PRA2|DHTK1_DANRE,Q5PRA2,DHTK1_DANRE,dhtkd1,920,Danio rerio,2:Experimental evidence at transcript level,2-oxoadipate dehydrogenase complex component E1,1,0.999,14,27,27,27,15,12,15,12,15,12,937017280,558411900,
sp|Q5PRD0|143BA_DANRE,Q5PRD0,143BA_DANRE,ywhaba,244,Danio rerio,2:Experimental evidence at transcript level,14-3-3 protein beta/alpha-A,1,0.999,29,528,186,528,262,266,95,91,262,266,157114270000,131877782000,
sp|Q5PRD4|KC1G1_DANRE,Q5PRD4,KC1G1_DANRE,csnk1g1,421,Danio rerio,2:Experimental evidence at transcript level,Casein kinase I isoform gamma-1,1,0.9976,6,12,12,12,5,7,5,7,5,7,459810240,300509728,
sp|Q5PYH5|DLG1L_DANRE,Q5PYH5,DLG1L_DANRE,dlg1l,827,Danio rerio,2:Experimental evidence at transcript level,Discs large homolog 1-like protein,1,0.999,21,62,17,62,37,25,11,6,37,25,4591798300,2901217790,
sp|Q5PYH6|DLG1_DANRE,Q5PYH6,DLG1_DANRE,dlg1,873,Danio rerio,2:Experimental evidence at transcript level,Disks large homolog 1,1,0.999,22,33,20,65,18,15,12,8,37,28,1285447040,896481020,
sp|Q5PYH7|DLG2_DANRE,Q5PYH7,DLG2_DANRE,dlg2,881,Danio rerio,2:Experimental evidence at transcript level,Disks large homolog 2,1,0.9986,11,10,10,30,7,3,7,3,17,13,290497408,152974944,
sp|Q5PZ43|XIRP1_DANRE,Q5PZ43,XIRP1_DANRE,xirp1,2297,Danio rerio,1:Experimental evidence at protein level,Xin actin-binding repeat-containing protein 1,1,0.999,4,9,9,9,5,4,5,4,5,4,273219968,223053872,
sp|Q5RG44|CRACD_DANRE,Q5RG44,CRACD_DANRE,crad,1079,Danio rerio,3:Protein inferred from homology,Capping protein inhibiting regulator of actin dynamics,1,0.9987,6,7,7,7,6,1,6,1,6,1,387794848,26499438,
sp|Q5RG82|NS1BA_DANRE,Q5RG82,NS1BA_DANRE,ivns1abpa,643,Danio rerio,2:Experimental evidence at transcript level,Influenza virus NS1A-binding protein homolog A,1,0.999,8,12,8,12,6,6,4,4,6,6,311135520,272307264,
