Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,Set_1_1 Spectral Count,Set_1_2 Spectral Count,Set_1_3 Spectral Count,Set_2_1 Spectral Count,Set_2_2 Spectral Count,Set_2_3 Spectral Count,Set_1_1 Unique Spectral Count,Set_1_2 Unique Spectral Count,Set_1_3 Unique Spectral Count,Set_2_1 Unique Spectral Count,Set_2_2 Unique Spectral Count,Set_2_3 Unique Spectral Count,Set_1_1 Total Spectral Count,Set_1_2 Total Spectral Count,Set_1_3 Total Spectral Count,Set_2_1 Total Spectral Count,Set_2_2 Total Spectral Count,Set_2_3 Total Spectral Count,Set_1_1_7-10dpf_Intensity,Set_1_2_7-10dpf_Intensity,Set_1_3_7-10dpf_Intensity,Set_2_1_7-10dpf_Intensity,Set_2_2_7-10dpf_Intensity,Set_2_3_7-10dpf_Intensity,Set_1_1 MaxLFQ_7-10dpf_Intensity,Set_1_2 MaxLFQ_7-10dpf_Intensity,Set_1_3 MaxLFQ_7-10dpf_Intensity,Set_2_1 MaxLFQ_7-10dpf_Intensity,Set_2_2 MaxLFQ_7-10dpf_Intensity,Set_2_3 MaxLFQ_7-10dpf_Intensity,Indistinguishable Proteins
sp|Q0P487|NB5R2_DANRE,Q0P487,NB5R2_DANRE,cyb5r2,309,Danio rerio,2:Experimental evidence at transcript level,NADH-cytochrome b5 reductase 2,1,0.999,9,104,104,104,20,18,24,13,15,14,20,18,24,13,15,14,20,18,24,13,15,14,35270580,39004344,36552092,16247005,18318724,16028758,17553598,16048683,15906413,9162572,9168803,10058222,
sp|Q0P4F7|ACSF2_DANRE,Q0P4F7,ACSF2_DANRE,acsf2,606,Danio rerio,2:Experimental evidence at transcript level,"Medium-chain acyl-CoA ligase ACSF2, mitochondrial",1,0.999,24,411,411,411,50,58,49,82,94,78,50,58,49,82,94,78,50,58,49,82,94,78,124313656,111398136,122829792,215452288,219706384,210035616,22947310,21235262,21864612,36748872,36514276,37219024,
sp|Q0VIL3|OTOMP_DANRE,Q0VIL3,OTOMP_DANRE,otomp,371,Danio rerio,2:Experimental evidence at transcript level,Otolith matrix protein 1,1,0.999,9,143,143,143,30,25,30,21,20,17,30,25,30,21,20,17,30,25,30,21,20,17,28720676,31881972,30422558,17237820,20722062,21872786,9404316,10210653,9931119,5955893.5,5998109.5,6910557,
sp|Q155U0|VPS51_DANRE,Q155U0,VPS51_DANRE,vps51,827,Danio rerio,2:Experimental evidence at transcript level,Vacuolar protein sorting-associated protein 51 homolog,1,0.999,3,31,31,31,4,5,3,6,8,5,4,5,3,6,8,5,4,5,3,6,8,5,22834204,19473302,22212286,22196984,22648882,22725328,22526238,15941409,14521836,25405860,23944388,27112424,
sp|Q1JPX3|SYFA_DANRE,Q1JPX3,SYFA_DANRE,farsa,497,Danio rerio,2:Experimental evidence at transcript level,Phenylalanine--tRNA ligase alpha subunit,1,0.999,10,117,117,117,24,15,14,24,20,20,24,15,14,24,20,20,24,15,14,24,20,20,28417932,29648668,30523140,51346104,49406088,52992220,7771912.5,7909595,7580136.5,9541384,9434553,9993414,
sp|Q1JPY5|CYP51_DANRE,Q1JPY5,CYP51_DANRE,cyp51,499,Danio rerio,1:Experimental evidence at protein level,Lanosterol 14-alpha demethylase,1,0.9984,4,22,22,22,5,7,9,0,0,1,5,7,9,0,0,1,5,7,9,0,0,1,2463586.5,2792969.5,2872799.5,0,0,0,1154417.6,1126916.6,1110669.5,0,0,0,
sp|Q1JPY8|PSPC1_DANRE,Q1JPY8,PSPC1_DANRE,pspc1,512,Danio rerio,2:Experimental evidence at transcript level,Paraspeckle component 1,1,0.999,6,130,130,130,22,22,24,22,21,19,22,22,24,22,21,19,22,22,24,22,21,19,136158192,156350640,139018688,93884168,85838824,103817736,103183224,95967928,90469432,109289224,89951248,98483152,
sp|Q1JPZ3|SRC_DANRE,Q1JPZ3,SRC_DANRE,src,534,Danio rerio,1:Experimental evidence at protein level,Proto-oncogene tyrosine-protein kinase Src,1,0.997,7,15,15,64,1,5,4,2,1,2,1,5,4,2,1,2,6,11,10,14,13,10,5213982.5,5039451,3962265,3295691.5,4256252.5,4207299,2456973.8,1972474.6,1539484.6,1961453.4,2685311,2617774.8,
sp|Q1JPZ7|PRP39_DANRE,Q1JPZ7,PRP39_DANRE,prpf39,752,Danio rerio,2:Experimental evidence at transcript level,Pre-mRNA-processing factor 39,1,0.999,30,661,661,661,114,130,116,105,100,96,114,130,116,105,100,96,114,130,116,105,100,96,272131360,262317440,261066704,189684816,190340288,193248320,39134364,37506472,37238868,32805166,32721236,33621924,
sp|Q1L673|VDRB_DANRE,Q1L673,VDRB_DANRE,vdrb,422,Danio rerio,2:Experimental evidence at transcript level,Vitamin D3 receptor B,1,0.9989,5,22,7,22,0,0,0,7,8,7,0,0,0,2,3,2,0,0,0,7,8,7,255794.64,836850.5,462739.5,7461696,7612803.5,7601397,255794.64,836850.5,462739.5,4320599.5,4371198.5,4444051.5,
sp|Q1L8L9|KAD2_DANRE,Q1L8L9,KAD2_DANRE,ak2,241,Danio rerio,2:Experimental evidence at transcript level,"Adenylate kinase 2, mitochondrial",1,0.999,13,304,304,304,50,50,53,49,51,51,50,50,53,49,51,51,50,50,53,49,51,51,92022848,91384640,93728952,92436624,98730456,99107536,23041780,22960148,24367676,20818154,22050464,22151934,
sp|Q1L8P7|TSP3B_DANRE,Q1L8P7,TSP3B_DANRE,thbs3b,929,Danio rerio,3:Protein inferred from homology,Thrombospondin-3b,0.9998,0.9953,2,10,10,10,3,2,2,0,3,0,3,2,2,0,3,0,3,2,2,0,3,0,2171176.2,1495424.2,1295513.4,1462238,1667333.5,1738304,1329153.5,1495424.2,1295513.4,1462238,1667333.5,1738304,
sp|Q1L987|ATPF1_DANRE,Q1L987,ATPF1_DANRE,atpaf1,302,Danio rerio,2:Experimental evidence at transcript level,ATP synthase mitochondrial F1 complex assembly factor 1,0.9942,0.9895,2,3,3,3,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q1LUA6|TRIO_DANRE,Q1LUA6,TRIO_DANRE,trio,3028,Danio rerio,3:Protein inferred from homology,Triple functional domain protein,1,0.9843,7,10,10,10,2,2,1,4,0,1,2,2,1,4,0,1,2,2,1,4,0,1,1010732.4,1104521.1,2375627.5,3815605.5,3531999.5,3921258.2,976344.56,1324450.4,1549427.8,1620341.6,1251763,1525041.8,
sp|Q1LUC1|5MP1_DANRE,Q1LUC1,5MP1_DANRE,bzw2,421,Danio rerio,2:Experimental evidence at transcript level,eIF5-mimic protein 1,1,0.9886,7,38,23,63,9,10,6,6,4,3,5,5,2,4,4,3,11,14,11,11,8,8,2890688,2422346,2164951.8,3026595.2,3276740,2520673,1691809.2,1414148.6,1278467.6,1785970.9,1910338,1493541.5,
sp|Q1LUE5|ZCH18_DANRE,Q1LUE5,ZCH18_DANRE,zc3h18,1148,Danio rerio,1:Experimental evidence at protein level,Zinc finger CCCH domain-containing protein 18,1,0.9957,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q1LUS8|RBP10_DANRE,Q1LUS8,RBP10_DANRE,ranbp10,604,Danio rerio,3:Protein inferred from homology,Ran-binding protein 10,1,0.9987,3,20,20,20,6,6,6,1,0,1,6,6,6,1,0,1,6,6,6,1,0,1,10030896,9730053,11427380,1174481,1450987,1751120.8,3220594.2,3595389.2,3890940.5,1248136.8,1488530.8,1756185.2,
sp|Q1LUT1|EDC4_DANRE,Q1LUT1,EDC4_DANRE,edc4,1384,Danio rerio,3:Protein inferred from homology,Enhancer of mRNA-decapping protein 4,1,0.999,15,145,145,145,30,26,22,25,21,21,30,26,22,25,21,21,30,26,22,25,21,21,55584940,56945024,57280112,44948068,40648656,35489936,12423729,13470780,13043769,10470673,9693659,10588469,
sp|Q1LV17|I2BP1_DANRE,Q1LV17,I2BP1_DANRE,irf2bp1,605,Danio rerio,2:Experimental evidence at transcript level,Interferon regulatory factor 2-binding protein 1,0.9941,0.994,2,6,1,6,0,0,0,2,2,2,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,686983.06,747692.7,617516.4,0,0,0,686983.06,747692.7,617516.4,
sp|Q1LV22|ATOSA_DANRE,Q1LV22,ATOSA_DANRE,atosa,989,Danio rerio,2:Experimental evidence at transcript level,Atos homolog protein A,0.9803,0.9894,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q1LV46|ABHEA_DANRE,Q1LV46,ABHEA_DANRE,abhd14a,270,Danio rerio,2:Experimental evidence at transcript level,Protein ABHD14A,0.9663,0.9816,2,27,27,27,7,4,6,4,4,2,7,4,6,4,4,2,7,4,6,4,4,2,5678500,5005264,5578156.5,3522924,3830592,4001609.5,4744836,4439136.5,4680055,2793288.5,3035799.2,2527596,
sp|Q1LVE8|SF3B3_DANRE,Q1LVE8,SF3B3_DANRE,sf3b3,1217,Danio rerio,2:Experimental evidence at transcript level,Splicing factor 3B subunit 3,1,0.999,44,763,763,763,158,156,150,110,91,98,158,156,150,110,91,98,158,156,150,110,91,98,389726816,391311328,398173120,310686176,316547840,317273952,28945444,29690882,28147502,22757988,22862810,23243596,
sp|Q1LVF0|LAMC1_DANRE,Q1LVF0,LAMC1_DANRE,lamc1,1593,Danio rerio,2:Experimental evidence at transcript level,Laminin subunit gamma-1,1,0.999,49,1229,1229,1229,244,242,234,169,171,169,244,242,234,169,171,169,244,242,234,169,171,169,362536096,372874528,389473056,281386560,286866208,286846048,35665996,36996264,35706968,27457132,27931452,28084058,
sp|Q1LVI2|YJEN3_DANRE,Q1LVI2,YJEN3_DANRE,yjefn3,246,Danio rerio,1:Experimental evidence at protein level,YjeF N-terminal domain-containing 3,1,0.999,8,59,59,59,10,8,5,11,14,11,10,8,5,11,14,11,10,8,5,11,14,11,10424001,8937418,16198480,29170276,35316292,37402348,5590187.5,5727142.5,5572436.5,9167038,9644163,9332192,
sp|Q1LVN8|SELO1_DANRE,Q1LVN8,SELO1_DANRE,selenoo1,692,Danio rerio,3:Protein inferred from homology,"Protein adenylyltransferase SelO-1, mitochondrial",0.9999,0.999,3,8,8,8,1,3,2,2,0,0,1,3,2,2,0,0,1,3,2,2,0,0,609682.25,784827.94,691920.7,678522.75,1009870.4,1043465.1,613380,789587.94,696117.2,376033.72,540643.8,636517.6,
sp|Q1LW01|HE12_DANRE,Q1LW01,HE12_DANRE,he1.2,263,Danio rerio,1:Experimental evidence at protein level,Hatching enzyme 1.2,1,0.9971,3,12,12,12,4,4,4,0,0,0,4,4,4,0,0,0,4,4,4,0,0,0,7926245.5,7084715,6913524,471469.75,0,122577.445,4776024,4187863.5,3986530.8,471469.75,0,122577.445,
sp|Q1LWC2|T106B_DANRE,Q1LWC2,T106B_DANRE,tmem106b,267,Danio rerio,3:Protein inferred from homology,Transmembrane protein 106B,0.847,0.9924,1,17,17,17,3,0,3,3,3,5,3,0,3,3,3,5,3,0,3,3,3,5,1888649.1,1704941.8,2034214,1873845.4,1688697,1472897,1888649.1,1704941.8,2034214,1873845.4,1688697,1472897,
sp|Q1LXS2|PSMG2_DANRE,Q1LXS2,PSMG2_DANRE,psmg2,260,Danio rerio,2:Experimental evidence at transcript level,Proteasome assembly chaperone 2,0.9857,0.9976,2,27,27,27,6,6,6,1,3,5,6,6,6,1,3,5,6,6,6,1,3,5,2784718.5,2847401.8,2980618.5,1264295,1088979.4,726286.44,1716074,1723462.5,1844653,1264295,1088979.4,726286.44,
sp|Q1LY46|LETM1_DANRE,Q1LY46,LETM1_DANRE,letm1,757,Danio rerio,3:Protein inferred from homology,Mitochondrial proton/calcium exchanger protein,0.9997,0.996,2,4,4,4,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,885354240,801435780,844830910,1715308.8,1722163.9,1795174.9,885354240,801435780,844830910,1715308.8,1722163.9,1795174.9,
sp|Q1MTD3|MCES_DANRE,Q1MTD3,MCES_DANRE,rnmt,400,Danio rerio,3:Protein inferred from homology,mRNA cap guanine-N7 methyltransferase,1,0.999,11,168,168,168,29,28,27,29,31,24,29,28,27,29,31,24,29,28,27,29,31,24,27954928,27726028,27635012,30139834,26789152,27717242,11538918,11393820,10822378,12827699,11545907,11800519,
sp|Q1MTD4|CR19A_DANRE,Q1MTD4,CR19A_DANRE,si:ch211-105d11.2,242,Danio rerio,2:Experimental evidence at transcript level,Uncharacterized protein C18orf19 homolog A,0.7369,0.9814,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q1MTI4|TPISA_DANRE,Q1MTI4,TPISA_DANRE,tpi1a,248,Danio rerio,2:Experimental evidence at transcript level,Triosephosphate isomerase A,1,0.999,11,88,88,270,15,14,19,15,11,14,15,14,19,15,11,14,41,43,48,48,43,47,12039219,12081575,12499967,19121784,16018064,14973108,6567832,7098690,7617350.5,7504284,7189786,7328680,
sp|Q1RLX4|TPC11_DANRE,Q1RLX4,TPC11_DANRE,trappc11,1132,Danio rerio,2:Experimental evidence at transcript level,Trafficking protein particle complex subunit 11,1,0.999,9,32,32,32,8,9,8,1,2,4,8,9,8,1,2,4,8,9,8,1,2,4,15974188,10810762,22816302,8291117,5875945,5049215.5,3176581.2,2997074,3550243.5,2516302,2315613.8,3058327,
sp|Q1RLY6|KMO_DANRE,Q1RLY6,KMO_DANRE,kmo,474,Danio rerio,2:Experimental evidence at transcript level,Kynurenine 3-monooxygenase,1,0.999,9,103,103,103,18,19,16,13,20,17,18,19,16,13,20,17,18,19,16,13,20,17,21167986,26675416,34665408,39467876,30997192,28670574,8698937,8342834.5,8645042,8524645,8319397.5,7887595,
sp|Q1RM09|BASP1_DANRE,Q1RM09,BASP1_DANRE,basp1,197,Danio rerio,2:Experimental evidence at transcript level,Brain acid soluble protein 1 homolog,0.7664,0.9872,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,138742.44,86735.055,221201.78,0,0,0,138742.44,86735.055,221201.78,
sp|Q20JQ7|SC4AB_DANRE,Q20JQ7,SC4AB_DANRE,scn4ab,1784,Danio rerio,2:Experimental evidence at transcript level,Sodium channel protein type 4 subunit alpha B,1,0.999,4,27,13,27,4,4,2,6,6,5,2,3,0,3,3,2,4,4,2,6,6,5,4135858,3795238.8,5969363,6818164,7111843.5,7104785,2758002.8,2890833.5,2975361.8,3197408.2,3543312.2,3523487,
sp|Q29RB4|OLF3A_DANRE,Q29RB4,OLF3A_DANRE,olfml3a,390,Danio rerio,2:Experimental evidence at transcript level,Olfactomedin-like protein 3A,0.99,0.999,1,21,21,21,5,3,6,1,4,2,5,3,6,1,4,2,5,3,6,1,4,2,989202.44,548439.94,914249.2,944608.94,805339.5,874089.9,989202.44,548439.94,914249.2,944608.94,805339.5,874089.9,
sp|Q2I6J1|SHP2A_DANRE,Q2I6J1,SHP2A_DANRE,inppl1a,1266,Danio rerio,2:Experimental evidence at transcript level,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2A",0.9895,0.9818,1,4,4,4,1,1,2,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,783035.7,984877.56,792926.4,0,0,0,783035.7,984877.56,792926.4,0,0,0,
sp|Q2PW47|MED24_DANRE,Q2PW47,MED24_DANRE,med24,989,Danio rerio,2:Experimental evidence at transcript level,Mediator of RNA polymerase II transcription subunit 24,0.9514,0.9945,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,382452.16,0,0,0,0,0,0,0,
sp|Q2QCI8|MED12_DANRE,Q2QCI8,MED12_DANRE,med12,2173,Danio rerio,2:Experimental evidence at transcript level,Mediator of RNA polymerase II transcription subunit 12,1,0.9968,3,6,6,6,2,1,0,1,0,2,2,1,0,1,0,2,2,1,0,1,0,2,239862.39,169198.4,149469.67,273848.03,0,197298.12,239862.39,169198.4,149469.67,273848.03,0,197298.12,
sp|Q2THW0|DHC5A_DANRE,Q2THW0,DHC5A_DANRE,zdhhc5a,744,Danio rerio,2:Experimental evidence at transcript level,Palmitoyltransferase ZDHHC5-A,0.9993,0.9945,1,7,7,7,2,1,2,0,1,1,2,1,2,0,1,1,2,1,2,0,1,1,168777.78,241821,170658.83,0,130827.74,93171.14,168777.78,241821,170658.83,0,130827.74,93171.14,
sp|Q2YDR3|IMPA3_DANRE,Q2YDR3,IMPA3_DANRE,bpnt2,341,Danio rerio,2:Experimental evidence at transcript level,Inositol monophosphatase 3,1,0.9988,3,37,37,37,7,7,9,5,5,4,7,7,9,5,5,4,7,7,9,5,5,4,5639115,3400305.8,4643034.5,3456626.5,3909341.2,4647316.5,3336995.2,3005791.5,2748494.2,2460194.2,3035263.8,3718321.8,
sp|Q32LQ4|BHMT1_DANRE,Q32LQ4,BHMT1_DANRE,bhmt,400,Danio rerio,2:Experimental evidence at transcript level,Betaine--homocysteine S-methyltransferase 1,1,0.999,21,1176,1176,1176,213,224,231,172,166,170,213,224,231,172,166,170,213,224,231,172,166,170,3210274820,3226278910,3298900220,1949549820,2035867390,2018919040,355260704,359409472,365465504,221045664,222845856,222628944,
sp|Q32LT7|TTYH3_DANRE,Q32LT7,TTYH3_DANRE,ttyh3b,560,Danio rerio,2:Experimental evidence at transcript level,Protein tweety homolog 3,1,0.999,5,23,23,23,3,3,3,5,4,5,3,3,3,5,4,5,3,3,3,5,4,5,7237524,7734268,13063886,13461369,12629528,12417431,4645803.5,4868988.5,7632526.5,7691555,7953628,8380108.5,
sp|Q32LU1|MIRO2_DANRE,Q32LU1,MIRO2_DANRE,rhot2,617,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial Rho GTPase 2,0.9998,0.9985,3,17,17,30,1,1,1,4,6,4,1,1,1,4,6,4,6,3,3,6,8,4,957142.6,2106372.5,1624423.8,2841428.5,3236650.8,3433585.5,1202785.1,1364294.9,955610.9,1767244.5,1835987.9,2067348.9,
sp|Q32LU7|PTCD3_DANRE,Q32LU7,PTCD3_DANRE,ptcd3,667,Danio rerio,2:Experimental evidence at transcript level,Small ribosomal subunit protein mS39,1,0.999,8,78,78,78,10,16,12,15,13,12,10,16,12,15,13,12,10,16,12,15,13,12,21541756,21592536,19144778,15213673,21021690,22248382,4945834,4869434,5737307,5578400.5,6095993,6013281,
sp|Q32PL1|PP1R7_DANRE,Q32PL1,PP1R7_DANRE,ppp1r7,345,Danio rerio,2:Experimental evidence at transcript level,Protein phosphatase 1 regulatory subunit 7,1,0.999,11,231,231,231,38,30,39,39,45,40,38,30,39,39,45,40,38,30,39,39,45,40,80200840,84557112,88252728,104148224,106492536,100751992,14056294,14173793,14933832,17497406,17195908,17131878,
sp|Q32PR0|T55BA_DANRE,Q32PR0,T55BA_DANRE,tmem55ba,270,Danio rerio,2:Experimental evidence at transcript level,"Type I phosphatidylinositol 4,5-bisphosphate 4-phosphatase-A",0.9572,0.989,2,15,12,15,1,1,1,4,4,4,1,1,1,4,3,2,1,1,1,4,4,4,3986499,3192395.2,3957588.5,4094383.5,4356558,3478923.5,3986499,3192395.2,3195375.8,3044541.2,3608867,2692807.2,
sp|Q3B7H1|GALD1_DANRE,Q3B7H1,GALD1_DANRE,gatd1,213,Danio rerio,2:Experimental evidence at transcript level,Glutamine amidotransferase-like class 1 domain-containing protein 1,0.9977,0.9938,4,10,10,10,3,3,3,0,1,0,3,3,3,0,1,0,3,3,3,0,1,0,3623157,3655056,3184341,0,0,0,1747280.5,1961792.8,2051597.9,0,0,0,
sp|Q3B7Q7|NUBP2_DANRE,Q3B7Q7,NUBP2_DANRE,nubp2,268,Danio rerio,2:Experimental evidence at transcript level,Cytosolic Fe-S cluster assembly factor nubp2,0.9273,0.9967,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1022859.6,966417.3,1639041.5,0,0,0,1022859.6,966417.3,1639041.5,
sp|Q498P2|RT35_DANRE,Q498P2,RT35_DANRE,mrps35,330,Danio rerio,2:Experimental evidence at transcript level,Small ribosomal subunit protein mS35,1,0.999,5,68,68,68,19,12,15,8,5,9,19,12,15,8,5,9,19,12,15,8,5,9,11101277,12500063,12181744,8396904,8108065.5,8797816,3659181,3993663.8,4039540,2995438,2695100.2,2997697.5,
sp|Q498Z6|RT07_DANRE,Q498Z6,RT07_DANRE,mrps7,228,Danio rerio,2:Experimental evidence at transcript level,Small ribosomal subunit protein uS7m,0.9951,0.999,2,13,13,13,6,4,3,0,0,0,6,4,3,0,0,0,6,4,3,0,0,0,4920202,5041129,5256613,0,1822226.5,1513395.1,2664662,2456596.5,2621040.2,0,2316740,1924098.2,
sp|Q49HM9|GRK7A_DANRE,Q49HM9,GRK7A_DANRE,grk7a,549,Danio rerio,1:Experimental evidence at protein level,Rhodopsin kinase grk7a,1,0.999,14,289,289,289,40,48,41,50,53,57,40,48,41,50,53,57,40,48,41,50,53,57,98145304,88614936,100322720,166171792,160436368,153304288,15663624,14874042,16372503,24153842,23249366,25226888,
sp|Q4H4B6|SCRIB_DANRE,Q4H4B6,SCRIB_DANRE,scrib,1724,Danio rerio,1:Experimental evidence at protein level,Protein scribble homolog,1,0.9989,5,25,25,25,2,1,1,7,8,6,2,1,1,7,8,6,2,1,1,7,8,6,324671.75,335058.62,389667.8,4292497,3334374.5,3127736.8,464407.84,479265.16,557377.7,913669.4,1004681.2,729210.56,
sp|Q4KM14|TSP1L_DANRE,Q4KM14,TSP1L_DANRE,trnau1apl,316,Danio rerio,2:Experimental evidence at transcript level,tRNA selenocysteine 1-associated protein 1-like,1,0.999,2,23,23,23,4,2,5,5,5,2,4,2,5,5,5,2,4,2,5,5,5,2,1927225.5,1779364.5,2955871.5,3845457.5,5024876,4965583,1988656.8,1799969,1312244.2,2413923.5,1971380,2160736.8,
sp|Q4KMC8|ALDCA_DANRE,Q4KMC8,ALDCA_DANRE,aldoca,364,Danio rerio,2:Experimental evidence at transcript level,Fructose-bisphosphate aldolase C-A,1,0.999,17,208,187,232,38,39,43,31,30,27,34,35,39,28,27,24,44,43,48,34,33,30,27946292,25549140,26832532,25319384,25781106,25845044,5189046.5,5022198,4661288,4888735.5,5468387,5399876.5,
sp|Q4KMD7|STPAP_DANRE,Q4KMD7,STPAP_DANRE,tut1,797,Danio rerio,2:Experimental evidence at transcript level,Speckle targeted PIP5K1A-regulated poly(A) polymerase,1,0.9978,3,28,28,28,5,6,3,3,6,5,5,6,3,3,6,5,5,6,3,3,6,5,1040112.6,1064008.5,1292060.5,2970976.5,2577086.5,4757487,1088238.4,1113240,1351843.9,1787379.4,1561339.1,1639673.1,
sp|Q4QRF4|H32_DANRE,Q4QRF4,H32_DANRE,zgc:113984,136,Danio rerio,2:Experimental evidence at transcript level,Histone H3.2,1,0.999,5,318,222,318,44,53,55,59,52,55,32,36,38,41,38,37,44,53,55,59,52,55,645642300,621880130,598281860,498578368,488902272,562022270,271301440,256775136,243530576,182044112,183927168,167230576,
sp|Q4QRJ7|EIF2A_DANRE,Q4QRJ7,EIF2A_DANRE,eif2a,580,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 2A,1,0.999,11,177,177,177,37,40,33,21,22,24,37,40,33,21,22,24,37,40,33,21,22,24,59662496,57127976,62303684,35321196,37361216,34135236,13878728,13590916,13157676,9168040,9594592,9358236,
sp|Q4QRK0|MAP11_DANRE,Q4QRK0,MAP11_DANRE,metap1,386,Danio rerio,2:Experimental evidence at transcript level,Methionine aminopeptidase 1,1,0.999,8,50,50,50,9,6,8,10,9,8,9,6,8,10,9,8,9,6,8,10,9,8,16871912,18828824,26498664,31623334,24423176,26441132,8704120,8942979,11241672,12295881,12399787,13336682,
sp|Q4TVV3|DDX46_DANRE,Q4TVV3,DDX46_DANRE,ddx46,1018,Danio rerio,2:Experimental evidence at transcript level,Probable ATP-dependent RNA helicase DDX46,1,0.9974,7,16,16,16,1,1,1,4,6,3,1,1,1,4,6,3,1,1,1,4,6,3,1537183.6,1462992.9,1657671.6,4645425.5,3942524.5,5515239,1079488.1,1244931.9,862624.44,1848099.1,1400637.8,1941003.1,
sp|Q4U0S5|PAF1_DANRE,Q4U0S5,PAF1_DANRE,paf1,503,Danio rerio,1:Experimental evidence at protein level,RNA polymerase II-associated factor 1 homolog,0.9998,0.9967,2,19,19,19,5,1,4,2,4,3,5,1,4,2,4,3,5,1,4,2,4,3,7173577,5617778.5,5438853,5136348.5,5089012.5,4670355.5,7173577,5617778.5,5438853,5136348.5,5089012.5,4670355.5,
sp|Q4V8X4|ACBD6_DANRE,Q4V8X4,ACBD6_DANRE,acbd6,300,Danio rerio,2:Experimental evidence at transcript level,Acyl-CoA-binding domain-containing protein 6,1,0.9989,3,25,25,25,1,3,4,4,9,4,1,3,4,4,9,4,1,3,4,4,9,4,5772533.5,5893493,6158884,5571157.5,5590184.5,4644463,2802506,2771639,3089497.2,3069881.5,2623522.8,2307941.8,
sp|Q4V8Y6|ERGI1_DANRE,Q4V8Y6,ERGI1_DANRE,ergic1,290,Danio rerio,2:Experimental evidence at transcript level,Endoplasmic reticulum-Golgi intermediate compartment protein 1,0.98,0.9961,2,17,17,17,0,1,2,5,5,4,0,1,2,5,5,4,0,1,2,5,5,4,4360079,4345982.5,3563244,3476424,3233602,3624798.8,4061134.5,3988028,3716662.2,3476424,3233602,3624798.8,
sp|Q4V909|CCD22_DANRE,Q4V909,CCD22_DANRE,ccdc22,639,Danio rerio,2:Experimental evidence at transcript level,Coiled-coil domain-containing protein 22,0.9967,0.998,2,14,14,14,3,3,2,1,3,2,3,3,2,1,3,2,3,3,2,1,3,2,0,1162029.8,569750.1,1136150.6,2444195.8,3066380.8,0,699877.7,914050.4,1095585.2,2356927.5,2956898,
sp|Q4V9P9|NOL11_DANRE,Q4V9P9,NOL11_DANRE,nol11,708,Danio rerio,2:Experimental evidence at transcript level,Nucleolar protein 11-like,1,0.9957,4,14,14,14,4,2,3,3,0,2,4,2,3,3,0,2,4,2,3,3,0,2,1609023,1142190.8,1404351.2,44455696,48214216,45682540,5632586,6374319,7837380,8931791,7003768,9395959,
sp|Q4VBT1|FA1B1_DANRE,Q4VBT1,FA1B1_DANRE,fabp1b.1,128,Danio rerio,2:Experimental evidence at transcript level,Fatty acid binding protein 1-B.1,0.9996,0.999,2,59,59,59,9,12,14,8,8,8,9,12,14,8,8,8,9,12,14,8,8,8,6432742.5,5498565,5683950,2566070.2,2043914.4,2517535,4203215,3633062.2,3715662.8,2566070.2,2043914.4,2517535,
sp|Q4VBV9|NIT2_DANRE,Q4VBV9,NIT2_DANRE,nit2,277,Danio rerio,2:Experimental evidence at transcript level,Omega-amidase NIT2,1,0.999,13,197,197,197,41,36,39,22,28,31,41,36,39,22,28,31,41,36,39,22,28,31,72830224,76709944,80746024,59911052,65777908,63926780,16860946,16748624,17385502,15215758,15053490,14637669,
sp|Q502D1|GLOD5_DANRE,Q502D1,GLOD5_DANRE,glod5,163,Danio rerio,2:Experimental evidence at transcript level,Glyoxalase domain-containing protein 5,1,0.9981,3,30,30,30,4,5,6,4,7,4,4,5,6,4,7,4,4,5,6,4,7,4,11634112,10066592,10697416,9068944,7998712,10764970,6188955.5,5535555.5,5978569.5,6219683.5,5759138.5,5956851.5,
