Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,6hpf Spectral Count,6hpf Unique Spectral Count,6hpf Total Spectral Count,6hpf Intensity,Indistinguishable Proteins
sp|Q4QRH7|PEX16_DANRE,Q4QRH7,PEX16_DANRE,pex16,335,Danio rerio,2:Experimental evidence at transcript level,Peroxisomal membrane protein PEX16,1,0.999,3,11,11,11,11,11,11,1346899970,
sp|Q4QRJ7|EIF2A_DANRE,Q4QRJ7,EIF2A_DANRE,eif2a,580,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 2A,1,0.999,35,159,159,159,159,159,159,62604141000,
sp|Q4QRK0|MAP11_DANRE,Q4QRK0,MAP11_DANRE,metap1,386,Danio rerio,2:Experimental evidence at transcript level,Methionine aminopeptidase 1,1,0.999,23,119,119,119,119,119,119,48106144000,
sp|Q4TVV3|DDX46_DANRE,Q4TVV3,DDX46_DANRE,ddx46,1018,Danio rerio,2:Experimental evidence at transcript level,Probable ATP-dependent RNA helicase DDX46,1,0.999,54,119,119,119,119,119,119,76240634000,
sp|Q4U0S5|PAF1_DANRE,Q4U0S5,PAF1_DANRE,paf1,503,Danio rerio,1:Experimental evidence at protein level,RNA polymerase II-associated factor 1 homolog,1,0.999,20,57,57,57,57,57,57,35510923000,
sp|Q4V8R6|E4F1_DANRE,Q4V8R6,E4F1_DANRE,e4f1,719,Danio rerio,2:Experimental evidence at transcript level,Transcription factor E4F1,0.9933,0.9858,3,3,3,3,3,3,3,59033276,
sp|Q4V8S3|TM242_DANRE,Q4V8S3,TM242_DANRE,tmem242,142,Danio rerio,2:Experimental evidence at transcript level,Transmembrane protein 242,1,0.999,5,13,13,13,13,13,13,5638734800,
sp|Q4V8S9|BORC7_DANRE,Q4V8S9,BORC7_DANRE,borcs7,103,Danio rerio,3:Protein inferred from homology,BLOC-1-related complex subunit 7,1,0.9989,5,11,11,11,11,11,11,3922671620,
sp|Q4V8U5|ANO10_DANRE,Q4V8U5,ANO10_DANRE,ano10,646,Danio rerio,2:Experimental evidence at transcript level,Anoctamin-10,1,0.999,20,59,59,59,59,59,59,18474766300,
sp|Q4V8V1|BM1LA_DANRE,Q4V8V1,BM1LA_DANRE,brms1la,323,Danio rerio,2:Experimental evidence at transcript level,Breast cancer metastasis-suppressor 1-like protein-A,1,0.999,6,8,8,8,8,8,8,506646048,
sp|Q4V8V2|NUD17_DANRE,Q4V8V2,NUD17_DANRE,nudt17,300,Danio rerio,2:Experimental evidence at transcript level,Nucleoside diphosphate-linked moiety X motif 17,1,0.999,16,43,43,43,43,43,43,16682857500,
sp|Q4V8X4|ACBD6_DANRE,Q4V8X4,ACBD6_DANRE,acbd6,300,Danio rerio,2:Experimental evidence at transcript level,Acyl-CoA-binding domain-containing protein 6,1,0.999,14,37,37,37,37,37,37,5625608700,
sp|Q4V8Y6|ERGI1_DANRE,Q4V8Y6,ERGI1_DANRE,ergic1,290,Danio rerio,2:Experimental evidence at transcript level,Endoplasmic reticulum-Golgi intermediate compartment protein 1,1,0.999,8,14,14,14,14,14,14,2056416130,
sp|Q4V908|UBE2S_DANRE,Q4V908,UBE2S_DANRE,ube2s,221,Danio rerio,2:Experimental evidence at transcript level,Ubiquitin-conjugating enzyme E2 S,1,0.999,10,34,34,34,34,34,34,4108817150,
sp|Q4V909|CCD22_DANRE,Q4V909,CCD22_DANRE,ccdc22,639,Danio rerio,2:Experimental evidence at transcript level,Coiled-coil domain-containing protein 22,1,0.999,31,78,78,78,78,78,78,21758396400,
sp|Q4V920|PACN1_DANRE,Q4V920,PACN1_DANRE,pacsin1b,445,Danio rerio,1:Experimental evidence at protein level,Protein kinase C and casein kinase substrate in neurons protein 1,1,0.9983,17,24,24,24,24,24,24,13196166100,
sp|Q4V921|SMI19_DANRE,Q4V921,SMI19_DANRE,smim19,104,Danio rerio,3:Protein inferred from homology,Small integral membrane protein 19,1,0.999,3,9,9,9,9,9,9,446791872,
sp|Q4V922|GSG1L_DANRE,Q4V922,GSG1L_DANRE,gsg1l,304,Danio rerio,2:Experimental evidence at transcript level,Germ cell-specific gene 1-like protein,0.6011,0.9808,1,1,1,1,1,1,1,35469736,
sp|Q4V9J0|QTGAL_DANRE,Q4V9J0,QTGAL_DANRE,b3gntl1,338,Danio rerio,2:Experimental evidence at transcript level,Queuosine-tRNA galactosyltransferase,1,0.999,16,44,44,44,44,44,44,10352100400,
sp|Q4V9P0|SAMC_DANRE,Q4V9P0,SAMC_DANRE,slc25a26,267,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial S-adenosylmethionine carrier protein,1,0.9989,3,4,4,4,4,4,4,1094388100,
sp|Q4V9P6|ADAL_DANRE,Q4V9P6,ADAL_DANRE,adal,348,Danio rerio,2:Experimental evidence at transcript level,Adenosine deaminase-like protein,1,0.9977,3,5,5,5,5,5,5,1224155520,
sp|Q4V9P9|NOL11_DANRE,Q4V9P9,NOL11_DANRE,nol11,708,Danio rerio,2:Experimental evidence at transcript level,Nucleolar protein 11-like,1,0.999,29,83,83,83,83,83,83,24090482700,
sp|Q4VBI2|IR3IP_DANRE,Q4VBI2,IR3IP_DANRE,ier3ip1,82,Danio rerio,3:Protein inferred from homology,Immediate early response 3-interacting protein 1,1,0.999,2,11,11,11,11,11,11,20868501500,
sp|Q4VBI7|STX18_DANRE,Q4VBI7,STX18_DANRE,stx18,314,Danio rerio,2:Experimental evidence at transcript level,Syntaxin-18,1,0.999,19,69,69,69,69,69,69,17332340700,
sp|Q4VBS4|MAP12_DANRE,Q4VBS4,MAP12_DANRE,metap1d,338,Danio rerio,2:Experimental evidence at transcript level,"Methionine aminopeptidase 1D, mitochondrial",1,0.999,15,46,46,46,46,46,46,9707967500,
sp|Q4VBT2|NOC4L_DANRE,Q4VBT2,NOC4L_DANRE,noc4l,525,Danio rerio,2:Experimental evidence at transcript level,Nucleolar complex protein 4 homolog,1,0.999,9,12,12,12,12,12,12,1113792900,
sp|Q4VBV9|NIT2_DANRE,Q4VBV9,NIT2_DANRE,nit2,277,Danio rerio,2:Experimental evidence at transcript level,Omega-amidase NIT2,1,0.999,28,207,207,207,207,207,207,142543389000,
sp|Q4VBW0|MTX3_DANRE,Q4VBW0,MTX3_DANRE,mtx3,313,Danio rerio,2:Experimental evidence at transcript level,Metaxin-3,1,0.9988,5,9,9,9,9,9,9,375188768,
sp|Q4VSN1|DUSTY_DANRE,Q4VSN1,DUSTY_DANRE,dstyk,885,Danio rerio,2:Experimental evidence at transcript level,Dual serine/threonine and tyrosine protein kinase,1,0.999,19,30,30,30,30,30,30,8888747000,
sp|Q501S4|CSKMT_DANRE,Q501S4,CSKMT_DANRE,cskmt,254,Danio rerio,2:Experimental evidence at transcript level,"Citrate synthase-lysine N-methyltransferase CSKMT, mitochondrial",1,0.9989,9,16,16,16,16,16,16,5791326200,
sp|Q501Z5|GTPB3_DANRE,Q501Z5,GTPB3_DANRE,gtpbp3,500,Danio rerio,2:Experimental evidence at transcript level,"tRNA modification GTPase GTPBP3, mitochondrial",1,0.999,18,36,36,36,36,36,36,7122161700,
sp|Q502A3|UBAD2_DANRE,Q502A3,UBAD2_DANRE,ubald2,172,Danio rerio,2:Experimental evidence at transcript level,UBA-like domain-containing protein 2,0.9658,0.999,2,1,1,2,1,1,2,192171344,
sp|Q502B0|RM41_DANRE,Q502B0,RM41_DANRE,mrpl41,135,Danio rerio,2:Experimental evidence at transcript level,Large ribosomal subunit protein mL41,1,0.999,7,31,31,31,31,31,31,25351315500,
sp|Q502B3|B3GL2_DANRE,Q502B3,B3GL2_DANRE,b3galnt2,491,Danio rerio,2:Experimental evidence at transcript level,"UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 2",1,0.999,15,27,27,27,27,27,27,4504974300,
sp|Q502C1|RT24_DANRE,Q502C1,RT24_DANRE,mrps24,163,Danio rerio,2:Experimental evidence at transcript level,Small ribosomal subunit protein uS3m,1,0.9989,5,14,14,14,14,14,14,4285059840,
sp|Q502D1|GLOD5_DANRE,Q502D1,GLOD5_DANRE,glod5,163,Danio rerio,2:Experimental evidence at transcript level,Glyoxalase domain-containing protein 5,0.4805,0.9692,1,1,1,1,1,1,1,34519588,
sp|Q502E5|SMIM8_DANRE,Q502E5,SMIM8_DANRE,smim8,104,Danio rerio,3:Protein inferred from homology,Small integral membrane protein 8,1,0.999,2,11,11,11,11,11,11,1523366780,
sp|Q502G2|T41AA_DANRE,Q502G2,T41AA_DANRE,tmem41aa,281,Danio rerio,2:Experimental evidence at transcript level,Transmembrane protein 41A-A,0.9335,0.9934,2,2,2,2,2,2,2,151398656,
sp|Q502G5|CA050_DANRE,Q502G5,CA050_DANRE,zgc:112255,189,Danio rerio,2:Experimental evidence at transcript level,Uncharacterized protein C1orf50 homolog,0.9999,0.9941,5,5,5,5,5,5,5,603496000,
sp|Q502H1|AAMDC_DANRE,Q502H1,AAMDC_DANRE,aamdc,122,Danio rerio,2:Experimental evidence at transcript level,Mth938 domain-containing protein,0.9999,0.9947,4,5,5,5,5,5,5,261427872,
sp|Q502I3|CEP55_DANRE,Q502I3,CEP55_DANRE,cep55,435,Danio rerio,2:Experimental evidence at transcript level,Centrosomal protein of 55 kDa,1,0.9982,8,9,9,9,9,9,9,2786576900,
sp|Q502I6|NB5R4_DANRE,Q502I6,NB5R4_DANRE,cyb5r4,527,Danio rerio,2:Experimental evidence at transcript level,Cytochrome b5 reductase 4,0.9999,0.999,5,5,5,5,5,5,5,1736086780,
sp|Q502I9|FCHO2_DANRE,Q502I9,FCHO2_DANRE,fcho2,848,Danio rerio,2:Experimental evidence at transcript level,F-BAR domain only protein 2,1,0.999,15,22,19,22,22,19,22,15263870000,
sp|Q502J0|PCAT2_DANRE,Q502J0,PCAT2_DANRE,lpcat2,529,Danio rerio,2:Experimental evidence at transcript level,Lysophosphatidylcholine acyltransferase 2,0.8353,0.9603,2,3,3,3,3,3,3,1085237760,
sp|Q502J7|DCTN6_DANRE,Q502J7,DCTN6_DANRE,dctn6,195,Danio rerio,2:Experimental evidence at transcript level,Dynactin subunit 6,1,0.999,5,17,17,17,17,17,17,4295679000,
sp|Q502K1|EXOG_DANRE,Q502K1,EXOG_DANRE,exog,343,Danio rerio,2:Experimental evidence at transcript level,"Nuclease EXOG, mitochondrial",1,0.999,16,43,43,43,43,43,43,6816463900,
sp|Q502K3|ANR52_DANRE,Q502K3,ANR52_DANRE,ankrd52,1071,Danio rerio,2:Experimental evidence at transcript level,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C,1,0.999,17,25,25,25,25,25,25,11242668000,
sp|Q502K9|SELT2_DANRE,Q502K9,SELT2_DANRE,selenot2,210,Danio rerio,2:Experimental evidence at transcript level,Selenoprotein T2,1,0.999,5,9,9,9,9,9,9,963963520,
sp|Q502L1|ACB5A_DANRE,Q502L1,ACB5A_DANRE,acbd5a,501,Danio rerio,2:Experimental evidence at transcript level,Acyl-CoA-binding domain-containing protein 5A,1,0.999,12,35,35,35,35,35,35,5201027600,
sp|Q502L2|PGAM5_DANRE,Q502L2,PGAM5_DANRE,pgam5,289,Danio rerio,2:Experimental evidence at transcript level,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",1,0.999,21,186,186,186,186,186,186,123553104000,
sp|Q502M5|EDC3_DANRE,Q502M5,EDC3_DANRE,edc3,507,Danio rerio,1:Experimental evidence at protein level,Enhancer of mRNA-decapping protein 3,1,0.999,8,11,11,11,11,11,11,1768993920,
sp|Q502P0|AR6P4_DANRE,Q502P0,AR6P4_DANRE,arl6ip4,221,Danio rerio,2:Experimental evidence at transcript level,ADP-ribosylation factor-like protein 6-interacting protein 4,0.9957,0.9892,4,5,5,5,5,5,5,776524220,
sp|Q503B7|B9D1_DANRE,Q503B7,B9D1_DANRE,b9d1,201,Danio rerio,2:Experimental evidence at transcript level,B9 domain-containing protein 1,1,0.999,5,9,9,9,9,9,9,1799350400,
sp|Q503C8|NUDC1_DANRE,Q503C8,NUDC1_DANRE,nudcd1,585,Danio rerio,2:Experimental evidence at transcript level,NudC domain-containing protein 1,1,0.999,30,156,156,156,156,156,156,70980420000,
sp|Q503E1|INT11_DANRE,Q503E1,INT11_DANRE,cpsf3l,598,Danio rerio,2:Experimental evidence at transcript level,Integrator complex subunit 11,1,0.999,13,27,27,27,27,27,27,4017785600,
sp|Q503E9|IMA6_DANRE,Q503E9,IMA6_DANRE,kpna5,539,Danio rerio,2:Experimental evidence at transcript level,Importin subunit alpha-6,1,0.999,15,37,37,37,37,37,37,37969195000,
sp|Q503G8|S38A6_DANRE,Q503G8,S38A6_DANRE,slc38a6,449,Danio rerio,2:Experimental evidence at transcript level,Probable sodium-coupled neutral amino acid transporter 6,0.9461,0.9969,2,4,4,4,4,4,4,562312960,
sp|Q503H1|TSAP1_DANRE,Q503H1,TSAP1_DANRE,trnau1ap,314,Danio rerio,2:Experimental evidence at transcript level,tRNA selenocysteine 1-associated protein 1,0.9882,0.9981,2,2,2,2,2,2,2,12397948900,
sp|Q503I8|NGLY1_DANRE,Q503I8,NGLY1_DANRE,ngly1,644,Danio rerio,2:Experimental evidence at transcript level,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,1,0.999,17,27,27,27,27,27,27,3364334080,
sp|Q503I9|GLD2_DANRE,Q503I9,GLD2_DANRE,tent2,489,Danio rerio,2:Experimental evidence at transcript level,Poly(A) RNA polymerase GLD2,0.8245,0.9938,2,2,2,2,2,2,2,137172416,
sp|Q503J2|MTU1_DANRE,Q503J2,MTU1_DANRE,trmu,416,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial tRNA-specific 2-thiouridylase 1,1,0.9988,11,20,20,20,20,20,20,1269984900,
sp|Q503L4|IAH1_DANRE,Q503L4,IAH1_DANRE,iah1,238,Danio rerio,2:Experimental evidence at transcript level,Isoamyl acetate-hydrolyzing esterase 1 homolog,1,0.999,9,29,29,29,29,29,29,4707036200,
sp|Q503L9|NXN_DANRE,Q503L9,NXN_DANRE,nxn,418,Danio rerio,2:Experimental evidence at transcript level,Nucleoredoxin,1,0.999,12,27,27,27,27,27,27,3050938370,
sp|Q503N2|SPC24_DANRE,Q503N2,SPC24_DANRE,spc24,202,Danio rerio,2:Experimental evidence at transcript level,Kinetochore protein Spc24,1,0.999,13,38,38,38,38,38,38,7872761900,
sp|Q503N9|TAD2B_DANRE,Q503N9,TAD2B_DANRE,tada2b,486,Danio rerio,2:Experimental evidence at transcript level,Transcriptional adapter 2-beta,0.9982,0.9976,3,5,5,5,5,5,5,643395900,
sp|Q503P2|NIP7_DANRE,Q503P2,NIP7_DANRE,nip7,180,Danio rerio,2:Experimental evidence at transcript level,60S ribosome subunit biogenesis protein NIP7 homolog,1,0.999,8,18,18,18,18,18,18,9173443600,
sp|Q503S6|LTOR3_DANRE,Q503S6,LTOR3_DANRE,lamtor3,124,Danio rerio,2:Experimental evidence at transcript level,Ragulator complex protein LAMTOR3,1,0.999,4,36,36,36,36,36,36,17940920300,
sp|Q503U1|LYM5A_DANRE,Q503U1,LYM5A_DANRE,lyrm5a,85,Danio rerio,3:Protein inferred from homology,LYR motif-containing protein 5A,1,0.9986,5,15,11,15,15,11,15,7241193500,
sp|Q503U3|MFFA_DANRE,Q503U3,MFFA_DANRE,zgc:110130,275,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial fission factor homolog A,1,0.999,13,54,54,54,54,54,54,8976537600,
sp|Q503V0|CHMP6_DANRE,Q503V0,CHMP6_DANRE,chmp6,206,Danio rerio,2:Experimental evidence at transcript level,Charged multivesicular body protein 6,1,0.999,10,41,41,41,41,41,41,44515344000,
sp|Q503V1|CYBR1_DANRE,Q503V1,CYBR1_DANRE,cybrd1,253,Danio rerio,2:Experimental evidence at transcript level,Plasma membrane ascorbate-dependent reductase CYBRD1,0.9996,0.999,2,7,7,7,7,7,7,2496494080,
sp|Q503W7|ATD1B_DANRE,Q503W7,ATD1B_DANRE,atad1b,362,Danio rerio,2:Experimental evidence at transcript level,Outer mitochondrial transmembrane helix translocase,1,0.999,18,59,55,59,59,55,59,18074130400,
sp|Q503X2|RM04_DANRE,Q503X2,RM04_DANRE,mrpl4,302,Danio rerio,2:Experimental evidence at transcript level,Large ribosomal subunit protein uL4m,1,0.999,17,124,124,124,124,124,124,52414710000,
sp|Q503Y4|OVCA2_DANRE,Q503Y4,OVCA2_DANRE,ovca2,227,Danio rerio,2:Experimental evidence at transcript level,Esterase OVCA2,1,0.999,9,15,15,15,15,15,15,2924192000,
sp|Q503Y7|PIN4_DANRE,Q503Y7,PIN4_DANRE,pin4,128,Danio rerio,2:Experimental evidence at transcript level,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4,1,0.999,9,43,43,43,43,43,43,13227521000,
sp|Q504A5|TPMT_DANRE,Q504A5,TPMT_DANRE,tpmt,232,Danio rerio,2:Experimental evidence at transcript level,Probable thiopurine S-methyltransferase,1,0.999,8,22,22,22,22,22,22,3992713980,
sp|Q504E7|SZRD1_DANRE,Q504E7,SZRD1_DANRE,szrd1,161,Danio rerio,1:Experimental evidence at protein level,SUZ RNA-binding domain-containing,1,0.999,4,9,9,9,9,9,9,3008710660,
sp|Q504G0|TM127_DANRE,Q504G0,TM127_DANRE,tmem127,237,Danio rerio,2:Experimental evidence at transcript level,Transmembrane protein 127,1,0.999,6,11,11,11,11,11,11,3253842180,
sp|Q52KL1|FITM2_DANRE,Q52KL1,FITM2_DANRE,fitm2,252,Danio rerio,2:Experimental evidence at transcript level,Acyl-coenzyme A diphosphatase FITM2,0.9988,0.9961,2,4,4,4,4,4,4,519254848,
sp|Q561X0|NEPR1_DANRE,Q561X0,NEPR1_DANRE,cnep1r1,125,Danio rerio,2:Experimental evidence at transcript level,Nuclear envelope phosphatase-regulatory subunit 1,1,0.999,4,23,23,23,23,23,23,2626969860,
sp|Q561X3|MED4_DANRE,Q561X3,MED4_DANRE,med4,254,Danio rerio,2:Experimental evidence at transcript level,Mediator of RNA polymerase II transcription subunit 4,1,0.999,8,16,16,16,16,16,16,3419951360,
sp|Q561X9|DHRS6_DANRE,Q561X9,DHRS6_DANRE,bdh2,245,Danio rerio,2:Experimental evidence at transcript level,Dehydrogenase/reductase SDR family member 6,1,0.999,18,75,75,75,75,75,75,48159793000,
sp|Q561Y0|DAA10_DANRE,Q561Y0,DAA10_DANRE,dnaaf10,358,Danio rerio,2:Experimental evidence at transcript level,Dynein axonemal assembly factor 10,1,0.999,17,38,38,38,38,38,38,14113181700,
sp|Q566N0|ENPP4_DANRE,Q566N0,ENPP4_DANRE,enpp4,459,Danio rerio,2:Experimental evidence at transcript level,Bis(5'-adenosyl)-triphosphatase enpp4,1,0.999,5,14,14,14,14,14,14,2098511360,
sp|Q566R7|DS22B_DANRE,Q566R7,DS22B_DANRE,dusp22b,183,Danio rerio,2:Experimental evidence at transcript level,Dual specificity protein phosphatase 22-B,1,0.999,4,5,5,5,5,5,5,504318464,
sp|Q566S6|DRS7B_DANRE,Q566S6,DRS7B_DANRE,dhrs7b,309,Danio rerio,2:Experimental evidence at transcript level,Dehydrogenase/reductase SDR family member 7B,1,0.999,17,127,127,127,127,127,127,52759835000,
sp|Q566T0|EED_DANRE,Q566T0,EED_DANRE,eed,443,Danio rerio,2:Experimental evidence at transcript level,Polycomb protein eed,1,0.999,14,38,38,38,38,38,38,6472264200,
sp|Q566U4|KFA_DANRE,Q566U4,KFA_DANRE,afmid,293,Danio rerio,2:Experimental evidence at transcript level,Kynurenine formamidase,1,0.999,15,46,46,46,46,46,46,14558681100,
sp|Q566V0|ARCH_DANRE,Q566V0,ARCH_DANRE,zbtb8os,162,Danio rerio,2:Experimental evidence at transcript level,Protein archease,1,0.999,5,8,8,8,8,8,8,4366742000,
sp|Q566V3|MRM3A_DANRE,Q566V3,MRM3A_DANRE,mrm3a,435,Danio rerio,2:Experimental evidence at transcript level,"rRNA methyltransferase 3A, mitochondrial",1,0.999,9,20,20,20,20,20,20,1827148800,
sp|Q566W7|SNX30_DANRE,Q566W7,SNX30_DANRE,snx30,430,Danio rerio,2:Experimental evidence at transcript level,Sorting nexin-30,1,0.999,25,53,53,53,53,53,53,16227830800,
sp|Q566X6|PTCD2_DANRE,Q566X6,PTCD2_DANRE,ptcd2,381,Danio rerio,2:Experimental evidence at transcript level,"Pentatricopeptide repeat-containing protein 2, mitochondrial",1,0.9915,7,7,7,7,7,7,7,1159857660,
sp|Q566Y1|ELP4_DANRE,Q566Y1,ELP4_DANRE,elp4,397,Danio rerio,2:Experimental evidence at transcript level,Elongator complex protein 4,1,0.9989,12,18,18,18,18,18,18,2892204540,
sp|Q566Y8|MGN_DANRE,Q566Y8,MGN_DANRE,magoh,147,Danio rerio,2:Experimental evidence at transcript level,Protein mago nashi homolog,1,0.999,11,44,44,44,44,44,44,15389489200,
sp|Q566Y9|MPPE1_DANRE,Q566Y9,MPPE1_DANRE,mppe1,381,Danio rerio,2:Experimental evidence at transcript level,Metallophosphoesterase 1,0.9987,0.9989,1,3,3,3,3,3,3,153218320,
sp|Q567B1|OTU1_DANRE,Q567B1,OTU1_DANRE,yod1,301,Danio rerio,2:Experimental evidence at transcript level,Ubiquitin thioesterase OTU1,1,0.999,11,22,22,22,22,22,22,5883763700,
sp|Q567E6|CQ10B_DANRE,Q567E6,CQ10B_DANRE,coq10b,238,Danio rerio,2:Experimental evidence at transcript level,"Coenzyme Q-binding protein COQ10 homolog B, mitochondrial",1,0.9989,8,23,23,23,23,23,23,18833395700,
sp|Q567G2|WDR73_DANRE,Q567G2,WDR73_DANRE,wdr73,376,Danio rerio,2:Experimental evidence at transcript level,WD repeat-containing protein 73,1,0.9981,8,13,13,13,13,13,13,857479680,
sp|Q567I4|PLCX1_DANRE,Q567I4,PLCX1_DANRE,plcxd1,309,Danio rerio,2:Experimental evidence at transcript level,PI-PLC X domain-containing protein 1,0.3773,0.9537,1,1,1,1,1,1,1,18648144,
sp|Q567V6|EIF3K_DANRE,Q567V6,EIF3K_DANRE,eif3k,219,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit K,1,0.999,12,98,98,98,98,98,98,57909961000,
sp|Q567W6|DPH1_DANRE,Q567W6,DPH1_DANRE,dph1,381,Danio rerio,2:Experimental evidence at transcript level,2-(3-amino-3-carboxypropyl)histidine synthase subunit 1,1,0.9945,6,8,8,8,8,8,8,715199680,
sp|Q567X9|IPRI_DANRE,Q567X9,IPRI_DANRE,itprip,539,Danio rerio,2:Experimental evidence at transcript level,"Inositol 1,4,5-trisphosphate receptor-interacting protein",0.8572,0.9951,1,1,1,1,1,1,1,45069040,
sp|Q567Y6|IFT22_DANRE,Q567Y6,IFT22_DANRE,ift22,187,Danio rerio,2:Experimental evidence at transcript level,Intraflagellar transport protein 22 homolog,0.9961,0.999,2,2,2,2,2,2,2,212238272,
sp|Q567Z6|CRIPT_DANRE,Q567Z6,CRIPT_DANRE,cript,101,Danio rerio,3:Protein inferred from homology,Cysteine-rich PDZ-binding protein,1,0.999,4,7,7,7,7,7,7,17449193500,
sp|Q567Z7|BUD31_DANRE,Q567Z7,BUD31_DANRE,bud31,144,Danio rerio,2:Experimental evidence at transcript level,Protein BUD31 homolog,1,0.9989,9,22,22,22,22,22,22,10025079800,
sp|Q568A0|PKRI1_DANRE,Q568A0,PKRI1_DANRE,prkrip1,182,Danio rerio,2:Experimental evidence at transcript level,PRKR-interacting protein 1 homolog,0.9995,0.9964,4,6,6,6,6,6,6,1177549700,
sp|Q568B7|QTMAN_DANRE,Q568B7,QTMAN_DANRE,gtdc1,433,Danio rerio,2:Experimental evidence at transcript level,tRNA-queuosine alpha-mannosyltransferase,0.4506,0.9653,1,1,1,1,1,1,1,583721.5,
sp|Q568B8|TOR4A_DANRE,Q568B8,TOR4A_DANRE,tor4a,409,Danio rerio,2:Experimental evidence at transcript level,Torsin-4A,1,0.999,6,9,9,9,9,9,9,964626940,
sp|Q568D5|BABA2_DANRE,Q568D5,BABA2_DANRE,babam2,386,Danio rerio,1:Experimental evidence at protein level,BRISC and BRCA1-A complex member 2,1,0.999,14,35,35,35,35,35,35,6964939300,
sp|Q568F6|PURA2_DANRE,Q568F6,PURA2_DANRE,adss2,455,Danio rerio,2:Experimental evidence at transcript level,Adenylosuccinate synthetase isozyme 2,0.5058,0.9507,2,4,4,5,4,4,5,2541137.8,
sp|Q568I2|ACER1_DANRE,Q568I2,ACER1_DANRE,acer1,266,Danio rerio,2:Experimental evidence at transcript level,Alkaline ceramidase 1,0.9988,0.999,1,6,6,6,6,6,6,304237120,
sp|Q568J8|TM256_DANRE,Q568J8,TM256_DANRE,tmem256,114,Danio rerio,3:Protein inferred from homology,Transmembrane protein 256,1,0.999,6,27,27,27,27,27,27,9945106400,
sp|Q568K2|PP1RB_DANRE,Q568K2,PP1RB_DANRE,ppp1r11,122,Danio rerio,1:Experimental evidence at protein level,E3 ubiquitin-protein ligase PPP1R11,1,0.999,5,33,33,33,33,33,33,5810592800,
sp|Q568K5|NAA40_DANRE,Q568K5,NAA40_DANRE,naa40,237,Danio rerio,2:Experimental evidence at transcript level,N-alpha-acetyltransferase 40,1,0.999,8,32,32,32,32,32,32,5944091100,
sp|Q568K9|FA50A_DANRE,Q568K9,FA50A_DANRE,fam50a,341,Danio rerio,2:Experimental evidence at transcript level,Protein FAM50A,1,0.999,18,37,37,37,37,37,37,9040092200,
sp|Q568L5|A1A1B_DANRE,Q568L5,A1A1B_DANRE,akr1a1b,324,Danio rerio,2:Experimental evidence at transcript level,Aldo-keto reductase family 1 member A1-B,1,0.999,23,187,187,187,187,187,187,108070027000,
sp|Q568M3|CRLF3_DANRE,Q568M3,CRLF3_DANRE,crlf3,444,Danio rerio,2:Experimental evidence at transcript level,Cytokine receptor-like factor 3,1,0.999,14,33,33,33,33,33,33,5488219600,
sp|Q568N3|TIDC1_DANRE,Q568N3,TIDC1_DANRE,timmdc1,292,Danio rerio,2:Experimental evidence at transcript level,"Complex I assembly factor TIMMDC1, mitochondrial",1,0.999,13,91,91,91,91,91,91,47237034000,
sp|Q568N4|T10B_DANRE,Q568N4,T10B_DANRE,timm10b,202,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial import inner membrane translocase subunit Tim10 B,1,0.999,12,38,38,38,38,38,38,14344158200,
sp|Q568P1|MESH1_DANRE,Q568P1,MESH1_DANRE,hddc3,180,Danio rerio,2:Experimental evidence at transcript level,"Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1",1,0.999,7,35,35,35,35,35,35,8368103900,
sp|Q568Q0|NUD18_DANRE,Q568Q0,NUD18_DANRE,nudt18,325,Danio rerio,2:Experimental evidence at transcript level,8-oxo-dGDP phosphatase NUDT18,1,0.999,5,5,5,5,5,5,5,188810080,
sp|Q568R1|NSRP1_DANRE,Q568R1,NSRP1_DANRE,nsrp1,516,Danio rerio,1:Experimental evidence at protein level,Nuclear speckle splicing regulatory protein 1,1,0.999,11,13,13,13,13,13,13,1775830530,
sp|Q568T4|HIKES_DANRE,Q568T4,HIKES_DANRE,hikeshi,197,Danio rerio,2:Experimental evidence at transcript level,Protein Hikeshi,1,0.9989,4,8,8,8,8,8,8,2953768190,
